DEBUG: General     , 1634577473054> LoggerManager.init                  > Initializing...
LOG  : General     , 1634586392501> [ Antibodies ]========================>
LOG  : General     , 1634586392501>     IsInfected: false (0.0000)
LOG  : General     , 1634586392501>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586392502>     MoodleEffect: 0.0000
LOG  : General     , 1634586392502>     DamageEffect: 0.0000
LOG  : General     , 1634586392502>     TraitEffect: 0
LOG  : General     , 1634586392502> <========================[ Antibodies ]
LOG  : General     , 1634586392502> 
LOG  : General     , 1634586418123> [ Antibodies ]========================>
LOG  : General     , 1634586418123>     IsInfected: false (0.0000)
LOG  : General     , 1634586418123>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586418123>     MoodleEffect: 0.0000
LOG  : General     , 1634586418124>     DamageEffect: 0.0000
LOG  : General     , 1634586418124>     TraitEffect: 0
LOG  : General     , 1634586418124> <========================[ Antibodies ]
LOG  : General     , 1634586418124> 
LOG  : General     , 1634586443610> [ Antibodies ]========================>
LOG  : General     , 1634586443611>     IsInfected: false (0.0000)
LOG  : General     , 1634586443611>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586443611>     MoodleEffect: 0.0000
LOG  : General     , 1634586443611>     DamageEffect: 0.0000
LOG  : General     , 1634586443611>     TraitEffect: 0
LOG  : General     , 1634586443612> <========================[ Antibodies ]
LOG  : General     , 1634586443612> 
LOG  : General     , 1634586468859> [ Antibodies ]========================>
LOG  : General     , 1634586468859>     IsInfected: false (0.0000)
LOG  : General     , 1634586468859>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586468859>     MoodleEffect: 0.0000
LOG  : General     , 1634586468860>     DamageEffect: 0.0000
LOG  : General     , 1634586468860>     TraitEffect: 0
LOG  : General     , 1634586468860> <========================[ Antibodies ]
LOG  : General     , 1634586468860> 
LOG  : General     , 1634586494346> [ Antibodies ]========================>
LOG  : General     , 1634586494346>     IsInfected: false (0.0000)
LOG  : General     , 1634586494346>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586494347>     MoodleEffect: 0.0000
LOG  : General     , 1634586494347>     DamageEffect: 0.0000
LOG  : General     , 1634586494347>     TraitEffect: 0
LOG  : General     , 1634586494347> <========================[ Antibodies ]
LOG  : General     , 1634586494347> 
LOG  : General     , 1634586511510> Warning: Radio worldsprite not valid
LOG  : General     , 1634586519389> [ Antibodies ]========================>
LOG  : General     , 1634586519389>     IsInfected: false (0.0000)
LOG  : General     , 1634586519389>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586519389>     MoodleEffect: 0.0000
LOG  : General     , 1634586519390>     DamageEffect: 0.0000
LOG  : General     , 1634586519390>     TraitEffect: 0
LOG  : General     , 1634586519390> <========================[ Antibodies ]
LOG  : General     , 1634586519390> 
LOG  : General     , 1634586526578> Warning: Radio worldsprite not valid
LOG  : General     , 1634586544495> [ Antibodies ]========================>
LOG  : General     , 1634586544495>     IsInfected: false (0.0000)
LOG  : General     , 1634586544496>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586544496>     MoodleEffect: 0.0000
LOG  : General     , 1634586544496>     DamageEffect: 0.0000
LOG  : General     , 1634586544496>     TraitEffect: 0
LOG  : General     , 1634586544496> <========================[ Antibodies ]
LOG  : General     , 1634586544497> 
LOG  : General     , 1634586545395> -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: isResultItem
function: createMenu -- file: ISInventoryPaneContextMenu.lua line # 197
function: onRightMouseUp -- file: ISInventoryPane.lua line # 1413

ERROR: General     , 1634586545396> ExceptionLogger.logException> Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor747.invoke.
ERROR: General     , 1634586545396> DebugLogStream.printException> Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor747.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcallBoolean(KahluaThread.java:1924)
	at se.krka.kahlua.integration.LuaCaller.protectedCallBoolean(LuaCaller.java:104)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1458)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1416)
	at zombie.ui.UIManager.update(UIManager.java:902)
	at zombie.GameWindow.logic(GameWindow.java:249)
	at zombie.core.profiling.AbstractPerformanceProfileProbe.invokeAndMeasure(AbstractPerformanceProfileProbe.java:71)
	at zombie.GameWindow.frameStep(GameWindow.java:726)
	at zombie.GameWindow.run_ez(GameWindow.java:642)
	at zombie.GameWindow.mainThread(GameWindow.java:471)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke "String.contains(java.lang.CharSequence)" because "this.resultItem" is null
	at zombie.scripting.objects.EvolvedRecipe.getResultItem(EvolvedRecipe.java:486)
	at zombie.scripting.objects.EvolvedRecipe.isResultItem(EvolvedRecipe.java:507)
	... 21 more
LOG  : General     , 1634586545398> -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: isResultItem
function: createMenu -- file: ISInventoryPaneContextMenu.lua line # 197
function: onRightMouseUp -- file: ISInventoryPane.lua line # 1413

ERROR: General     , 1634586545398> ExceptionLogger.logException> Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor747.invoke.
ERROR: General     , 1634586545398> DebugLogStream.printException> Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor747.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcallBoolean(KahluaThread.java:1924)
	at se.krka.kahlua.integration.LuaCaller.protectedCallBoolean(LuaCaller.java:104)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1458)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1416)
	at zombie.ui.UIManager.update(UIManager.java:902)
	at zombie.GameWindow.logic(GameWindow.java:249)
	at zombie.core.profiling.AbstractPerformanceProfileProbe.invokeAndMeasure(AbstractPerformanceProfileProbe.java:71)
	at zombie.GameWindow.frameStep(GameWindow.java:726)
	at zombie.GameWindow.run_ez(GameWindow.java:642)
	at zombie.GameWindow.mainThread(GameWindow.java:471)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke "String.contains(java.lang.CharSequence)" because "this.resultItem" is null
	at zombie.scripting.objects.EvolvedRecipe.getResultItem(EvolvedRecipe.java:486)
	at zombie.scripting.objects.EvolvedRecipe.isResultItem(EvolvedRecipe.java:507)
	... 21 more
LOG  : General     , 1634586545400> -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: getEvolvedRecipe
function: createMenu -- file: ISInventoryPaneContextMenu.lua line # 226
function: onRightMouseUp -- file: ISInventoryPane.lua line # 1413

ERROR: General     , 1634586545400> ExceptionLogger.logException> Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor321.invoke.
ERROR: General     , 1634586545400> DebugLogStream.printException> Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor321.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcallBoolean(KahluaThread.java:1924)
	at se.krka.kahlua.integration.LuaCaller.protectedCallBoolean(LuaCaller.java:104)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1458)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1416)
	at zombie.ui.UIManager.update(UIManager.java:902)
	at zombie.GameWindow.logic(GameWindow.java:249)
	at zombie.core.profiling.AbstractPerformanceProfileProbe.invokeAndMeasure(AbstractPerformanceProfileProbe.java:71)
	at zombie.GameWindow.frameStep(GameWindow.java:726)
	at zombie.GameWindow.run_ez(GameWindow.java:642)
	at zombie.GameWindow.mainThread(GameWindow.java:471)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke "String.contains(java.lang.CharSequence)" because "this.resultItem" is null
	at zombie.scripting.objects.EvolvedRecipe.getResultItem(EvolvedRecipe.java:486)
	at zombie.inventory.RecipeManager.getEvolvedRecipe(RecipeManager.java:1475)
	... 21 more
LOG  : General     , 1634586558319> Warning: Radio worldsprite not valid
LOG  : General     , 1634586569569> [ Antibodies ]========================>
LOG  : General     , 1634586569569>     IsInfected: false (0.0000)
LOG  : General     , 1634586569569>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586569569>     MoodleEffect: 0.0000
LOG  : General     , 1634586569570>     DamageEffect: 0.0000
LOG  : General     , 1634586569570>     TraitEffect: 0
LOG  : General     , 1634586569570> <========================[ Antibodies ]
LOG  : General     , 1634586569570> 
LOG  : General     , 1634586594700> [ Antibodies ]========================>
LOG  : General     , 1634586594700>     IsInfected: false (0.0000)
LOG  : General     , 1634586594700>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586594700>     MoodleEffect: 0.0000
LOG  : General     , 1634586594701>     DamageEffect: 0.0000
LOG  : General     , 1634586594701>     TraitEffect: 0
LOG  : General     , 1634586594701> <========================[ Antibodies ]
LOG  : General     , 1634586594701> 
LOG  : General     , 1634586602631> Warning: Radio worldsprite not valid
LOG  : General     , 1634586619813> [ Antibodies ]========================>
LOG  : General     , 1634586619813>     IsInfected: false (0.0000)
LOG  : General     , 1634586619814>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586619814>     MoodleEffect: 0.0000
LOG  : General     , 1634586619814>     DamageEffect: 0.0000
LOG  : General     , 1634586619814>     TraitEffect: 0
LOG  : General     , 1634586619814> <========================[ Antibodies ]
LOG  : General     , 1634586619814> 
LOG  : General     , 1634586644793> Warning: Radio worldsprite not valid
LOG  : General     , 1634586644997> [ Antibodies ]========================>
LOG  : General     , 1634586644997>     IsInfected: false (0.0000)
LOG  : General     , 1634586644998>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586644998>     MoodleEffect: 0.0000
LOG  : General     , 1634586644998>     DamageEffect: 0.0000
LOG  : General     , 1634586644998>     TraitEffect: 0
LOG  : General     , 1634586644998> <========================[ Antibodies ]
LOG  : General     , 1634586644999> 
LOG  : General     , 1634586670079> [ Antibodies ]========================>
LOG  : General     , 1634586670079>     IsInfected: false (0.0000)
LOG  : General     , 1634586670079>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586670080>     MoodleEffect: 0.0000
LOG  : General     , 1634586670080>     DamageEffect: 0.0000
LOG  : General     , 1634586670080>     TraitEffect: 0
LOG  : General     , 1634586670080> <========================[ Antibodies ]
LOG  : General     , 1634586670081> 
LOG  : General     , 1634586695123> [ Antibodies ]========================>
LOG  : General     , 1634586695123>     IsInfected: false (0.0000)
LOG  : General     , 1634586695123>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586695123>     MoodleEffect: 0.0000
LOG  : General     , 1634586695124>     DamageEffect: 0.0000
LOG  : General     , 1634586695124>     TraitEffect: 0
LOG  : General     , 1634586695124> <========================[ Antibodies ]
LOG  : General     , 1634586695124> 
LOG  : General     , 1634586697092> ERROR: added floor at 12761,13890,0 because there wasn't one
LOG  : General     , 1634586697092> ERROR: added floor at 12762,13890,0 because there wasn't one
LOG  : General     , 1634586697093> ERROR: added floor at 12763,13890,0 because there wasn't one
LOG  : General     , 1634586697093> ERROR: added floor at 12761,13891,0 because there wasn't one
LOG  : General     , 1634586697093> ERROR: added floor at 12762,13891,0 because there wasn't one
LOG  : General     , 1634586697093> ERROR: added floor at 12763,13891,0 because there wasn't one
LOG  : General     , 1634586697093> ERROR: added floor at 12761,13892,0 because there wasn't one
LOG  : General     , 1634586697093> ERROR: added floor at 12762,13892,0 because there wasn't one
LOG  : General     , 1634586697093> ERROR: added floor at 12763,13892,0 because there wasn't one
LOG  : General     , 1634586697094> ERROR: added floor at 12761,13899,0 because there wasn't one
LOG  : General     , 1634586697094> ERROR: added floor at 12762,13899,0 because there wasn't one
LOG  : General     , 1634586697094> ERROR: added floor at 12763,13899,0 because there wasn't one
LOG  : General     , 1634586720723> [ Antibodies ]========================>
LOG  : General     , 1634586720723>     IsInfected: false (0.0000)
LOG  : General     , 1634586720723>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
